tid,seat_no,price,isBooked,date
646,5720,678,1,1999-06-17
952,27667,419,0,1993-08-17
990,85043,869,0,1911-04-14
919,38721,371,0,1942-04-13
163,37844,205,1,1920-11-27
728,38591,260,0,2003-07-18
940,44799,401,0,1929-12-25
132,84083,677,0,2015-11-10
274,5104,814,0,1981-08-02
109,82876,738,0,1923-10-07
213,87889,559,1,1901-11-29
397,98943,962,1,1916-06-29
730,24863,746,0,1917-06-05
179,99251,298,1,1952-08-17
227,74112,426,1,1958-10-31
443,71267,432,0,1954-06-20
632,16377,866,1,2015-07-31
808,42178,615,0,1979-07-27
174,53718,813,0,1946-01-30
288,22845,693,0,1944-10-03
846,88807,542,1,1997-01-29
635,54753,365,1,2016-03-21
934,46315,761,1,1986-06-19
795,84369,248,0,1942-09-08
729,87860,437,0,1903-05-15
124,88715,918,0,1991-03-12
731,78867,739,1,1999-04-04
642,14155,322,1,1985-04-05
692,57825,258,1,1927-11-01
137,74140,482,1,1947-08-01
786,98465,405,0,1936-02-03
266,64020,877,0,1977-06-30
345,74450,945,0,1973-10-10
179,36962,693,0,1997-01-15
291,41032,690,1,1950-10-04
668,77863,399,1,2005-07-13
555,47430,254,0,1923-07-27
130,50342,256,1,1947-09-17
387,91333,967,0,1959-06-19
618,80152,818,1,1910-10-09
573,59517,355,1,1939-06-06
106,48977,588,0,1951-05-09
921,58886,366,0,2003-03-10
876,36921,478,0,1927-11-24
666,92554,686,1,1920-10-10
170,5198,496,0,1933-09-28
240,55705,946,1,1960-03-25
425,94316,640,1,1941-04-24
289,8399,827,1,1939-05-16
966,50410,884,1,2017-03-03
569,84738,858,1,1996-07-03
619,52863,787,0,1914-05-19
822,95007,421,1,1900-08-17
947,13535,424,1,2016-05-14
173,53278,646,1,2011-04-22
838,3562,530,0,1980-02-21
411,86237,280,1,1944-03-12
898,68577,316,0,1951-01-09
246,6242,227,0,1979-07-16
968,38710,740,0,1929-01-27
473,53853,725,0,1983-04-06
884,69974,678,1,1950-01-19
983,26169,731,1,1946-01-21
726,73310,258,1,1971-12-14
178,58407,682,1,1942-08-16
947,36744,358,1,2008-12-24
643,24067,761,0,1955-09-20
653,44542,379,1,2014-10-10
560,28819,577,0,1949-06-10
374,94685,641,1,1991-10-30
904,88459,610,0,2003-03-04
877,34895,522,0,1993-12-05
528,88771,420,0,2006-02-27
412,76799,302,0,1958-01-17
179,10284,479,1,1917-04-10
524,76867,590,1,1939-10-30
690,5593,622,0,2014-01-02
329,26456,857,1,1998-05-29
962,52079,582,1,2014-06-21
623,15911,524,0,1913-11-13
595,46024,471,0,1926-06-08
498,14149,430,0,1964-03-24
851,98208,457,1,1969-08-09
411,11167,303,1,1955-10-23
898,72231,348,1,1906-12-02
678,880,770,0,2007-03-13
482,84304,722,1,1954-07-12
933,75514,234,0,1962-11-18
834,1710,567,1,1926-01-27
434,47001,586,1,1945-10-10
616,59618,251,0,1961-07-11
666,75432,390,0,1935-08-24
846,92695,766,0,1959-03-01
938,88126,479,1,1921-01-03
551,76331,734,1,1999-05-29
115,34977,308,0,1932-11-24
423,10438,391,1,1918-06-12
836,74432,740,1,1999-06-17
755,63089,863,0,1931-12-26
172,11172,953,0,1994-10-03
105,93784,867,1,1952-10-04
301,51370,744,1,2012-10-27
654,69182,995,0,1959-02-14
579,37802,763,0,1970-01-25
402,21785,689,1,1931-05-18
277,54022,754,0,1971-02-27
289,65721,379,0,1915-09-17
931,90555,207,0,2014-02-14
792,12515,239,0,1973-10-19
804,10197,989,1,1983-09-08
168,54731,496,1,1932-09-03
146,6634,459,0,1941-11-23
137,75557,462,1,1971-05-23
378,72951,277,0,1951-06-30
266,50056,987,0,2002-06-16
579,76536,926,1,1973-10-17
555,89840,331,1,1997-08-16
142,62904,839,0,1908-07-05
626,99098,391,1,1911-11-25
136,87313,849,1,1941-12-23
413,42712,493,0,1985-10-12
872,55257,771,1,1963-09-04
280,72141,696,1,1926-05-22
867,48464,739,1,1963-05-15
154,60840,991,0,1956-02-02
167,93618,535,0,2013-03-08
431,28489,921,0,1984-02-29
327,37447,910,0,1939-03-30
549,23337,457,1,1928-01-01
997,69876,938,1,1934-07-05
620,84283,767,1,2000-12-21
957,53803,619,1,1959-10-30
261,15314,284,1,2009-11-14
954,54731,433,0,1964-02-20
370,14882,364,1,1973-04-05
221,31311,263,1,1937-08-26
252,93773,535,0,1936-11-16
578,11800,965,1,1926-10-02
792,82881,571,1,1913-01-15
697,55444,651,0,1971-06-06
210,43211,318,0,1981-11-07
184,49245,806,0,1990-10-23
487,31033,519,1,1952-05-29
259,42985,356,0,1958-12-12
779,40700,366,0,2006-12-13
639,9315,362,0,2015-07-29
834,18534,551,0,1985-10-28
494,29012,411,0,2014-06-30
243,65100,672,1,1967-07-07
714,46544,241,0,1947-03-25
380,32818,234,0,1923-03-25
828,28542,997,0,1940-10-28
176,95812,661,1,1951-07-22
945,74718,486,0,1971-06-09
526,27297,943,0,1976-01-19
545,31198,259,0,1976-12-15
530,95187,497,0,1951-05-05
623,64662,627,0,1990-02-01
450,18073,491,0,1905-11-25
352,30482,266,0,1973-04-14
781,41079,255,1,1977-09-02
949,18274,596,0,1985-04-06
140,70367,362,0,2008-06-28
381,71488,342,0,1938-12-25
225,61869,519,0,1953-11-17
992,42999,246,0,1903-10-29
387,84771,713,1,1901-01-29
843,36447,753,1,1966-08-11
904,20655,629,0,1903-02-04
792,34505,810,1,1951-10-25
752,57434,730,1,1902-07-15
490,97888,434,1,1919-03-11
896,64569,934,0,1922-08-19
435,45990,818,1,2007-09-13
816,77483,424,1,1904-02-13
482,19302,263,0,1929-10-18
912,12015,873,1,1982-03-19
176,68878,388,0,1958-06-07
797,96939,786,1,2005-02-20
452,86191,278,0,1941-05-19
795,65108,469,0,2017-12-07
354,61421,519,1,1935-03-23
478,2903,376,1,1992-06-29
582,44175,475,0,1967-05-01
953,52614,389,1,1904-09-09
319,71670,581,0,1907-12-24
393,23684,643,1,1922-07-09
938,60372,900,0,2001-03-06
441,2908,275,1,2005-06-18
247,3391,627,1,2006-09-09
896,43070,915,1,1927-02-05
897,9253,797,0,1973-03-01
611,46894,818,0,1965-05-31
766,38218,472,0,1993-06-17
596,41757,234,0,1970-05-28
719,82236,323,1,2003-02-12
478,19834,225,0,1951-05-08
686,89238,386,1,1919-05-15
892,9593,826,0,1909-12-08
237,24790,585,1,1920-06-26
484,33637,370,0,1946-04-25
993,16924,627,1,1962-05-23
574,84424,465,1,1942-11-01
251,16236,962,1,1941-04-26
281,96561,973,0,1934-04-01
539,38066,506,0,1963-01-06
204,21821,389,0,1974-09-12
842,12479,880,0,1994-12-10
673,24090,828,1,1961-12-04
941,59230,571,1,1930-12-07
346,51236,254,0,1954-03-06
232,73663,706,1,1918-06-27
588,61618,920,1,1924-01-17
763,60926,415,0,1908-07-14
332,46977,882,1,1992-07-26
993,27812,341,0,1928-11-09
325,3144,357,1,2001-12-07
602,43303,800,0,2012-06-18
968,66240,715,0,1956-07-21
453,54886,391,0,1937-06-09
695,29614,727,1,1916-09-26
192,21148,386,0,1945-01-07
937,92652,452,1,1913-12-11
772,70267,657,1,1927-12-16
448,99091,952,1,1992-12-22
680,65054,897,0,2006-08-19
947,12330,513,0,1957-12-09
393,56864,991,0,1973-10-06
550,97286,564,0,1977-04-10
152,69472,957,0,1992-03-18
512,44849,431,1,2017-03-30
326,33323,850,1,2012-01-17
362,18612,444,0,1961-11-02
298,53738,373,0,1967-02-26
285,69853,815,0,1951-09-30
556,67060,554,0,1951-09-15
496,69320,843,1,2007-10-24
640,65866,313,1,1971-11-17
781,42165,676,1,1953-10-15
159,22003,267,0,2013-02-23
890,14262,652,0,1945-04-01
166,54219,215,0,1957-08-20
598,15203,618,0,1943-04-09
120,49977,497,0,1908-10-25
898,3685,541,1,1967-06-27
297,48022,881,1,1902-03-24
187,7272,459,0,1925-06-29
239,29072,835,1,1923-05-06
379,95083,248,1,1963-10-04
898,82073,332,0,1908-03-17
788,82540,595,1,1900-06-14
618,33112,989,0,1913-11-25
744,55194,617,1,1967-05-26
874,31270,882,1,1936-03-05
337,85030,915,0,2005-08-09
166,17891,682,0,1925-06-09
262,60111,562,1,2010-08-07
746,92757,480,1,1950-10-24
291,75820,996,0,1922-08-29
144,79697,601,0,1982-08-30
478,61549,688,1,1953-09-17
818,38238,313,1,2009-07-25
642,11585,689,0,2010-04-16
593,29059,404,0,1938-10-01
736,6686,419,0,1975-11-12
166,58991,868,0,1933-05-07
217,26950,729,0,2001-08-28
109,99261,489,1,2009-04-18
685,31619,571,1,1968-04-08
496,3084,243,1,1953-12-04
515,68277,572,1,1991-09-13
346,54553,896,0,1930-12-12
127,12140,662,0,1950-06-26
487,22322,246,1,1974-04-10
340,49729,953,0,1909-07-15
810,35354,668,0,1991-12-23
676,94566,995,0,1950-08-31
533,12993,937,1,2004-09-03
125,4890,465,1,1997-02-16
628,7678,618,0,1991-11-27
765,12972,442,1,1908-01-07
846,22884,892,1,2001-02-13
510,39937,261,1,1990-03-03
257,16453,397,1,1969-12-14
468,53635,532,1,1999-12-12
951,84237,470,1,1915-05-08
546,92029,578,1,2019-06-11
717,60852,847,1,2004-04-03
685,55122,606,0,2012-04-08
273,35861,212,1,1918-02-17
683,762,895,1,1938-07-08
702,24956,277,1,1998-10-16
532,16991,721,0,1947-05-22
502,64128,735,0,1989-10-04
158,14652,924,1,1943-02-25
945,28215,325,1,1994-03-27
725,10450,491,0,1995-01-04
441,93386,774,0,1965-03-12
683,57441,926,0,1961-11-01
504,85225,865,0,1954-04-04
186,64838,408,1,1963-04-12
745,30913,745,0,2018-03-01
657,62543,680,0,1923-07-31
949,36687,520,1,1940-08-17
141,5787,593,0,1916-10-31
232,74341,680,1,1900-01-21
940,32660,906,0,1952-11-10
452,67631,283,1,1957-09-29
868,32655,650,0,1928-04-03
388,53486,913,1,1915-02-07
588,82031,829,0,1966-06-18
483,54412,973,0,1926-05-17
784,22553,786,1,2008-10-23
358,14756,382,1,1905-12-27
165,44477,482,1,1926-01-22
566,82362,336,0,1973-09-17
767,46493,461,0,1975-03-08
571,64517,412,1,2016-02-13
352,40935,906,0,1930-01-26
726,29519,301,0,1928-01-17
993,99609,577,0,2019-12-27
248,37156,260,1,1905-09-18
742,38621,840,0,1985-02-15
675,39806,667,1,2004-01-26
259,1118,774,0,1967-01-16
382,41590,469,1,1989-04-02
306,68207,390,0,2019-06-10
410,28228,496,0,1995-07-15
599,40842,680,1,1914-07-29
769,10149,699,1,1978-10-09
118,87603,558,1,1924-02-05
202,28236,623,0,1985-09-18
631,19106,688,1,1946-06-09
342,12287,724,1,1929-11-19
722,35976,826,0,1946-01-30
929,64465,398,0,1988-08-13
562,85531,357,0,2019-08-15
677,28727,646,0,1975-01-17
998,73373,725,1,1979-07-29
978,49789,440,1,1923-04-24
547,79347,979,1,1950-08-05
121,35430,463,1,2001-04-06
447,1673,862,0,1910-01-08
635,23868,857,1,1950-05-07
383,66130,432,0,2011-01-29
488,65361,506,1,1951-08-18
865,80144,717,1,1929-03-18
931,27852,392,0,1977-10-13
406,12263,349,1,1999-11-08
401,85536,300,0,2011-01-07
971,30542,860,1,1962-04-12
447,14047,570,0,1936-12-22
645,55515,527,1,1969-12-01
157,26119,704,0,1921-12-24
973,11250,558,1,1915-07-05
123,81883,535,1,1957-06-13
669,15139,921,0,1933-08-25
835,33797,610,1,1947-12-17
653,9808,354,0,1922-01-11
765,48296,279,1,1904-11-19
721,36556,466,1,1943-07-08
851,29374,545,0,2007-07-26
468,80020,847,0,1920-01-19
736,85676,210,1,1990-10-25
749,61598,447,1,1901-12-04
416,38884,259,0,1958-07-28
233,87459,782,0,1938-09-19
900,36306,920,0,1991-05-14
789,32331,285,1,1986-09-19
951,39888,597,0,1928-10-03
838,12743,535,1,1928-10-06
621,75790,926,1,1934-03-03
667,92590,898,0,1927-06-27
353,25821,698,1,2002-11-01
317,17834,693,0,1977-12-01
223,24119,241,0,2006-05-16
795,54536,664,1,1963-03-12
806,99306,430,1,1921-01-29
920,63342,565,1,1967-05-04
831,52921,840,0,1923-03-25
204,70614,427,1,1992-03-28
365,27779,611,1,1951-07-02
836,27037,778,1,1911-02-08
713,32827,347,0,1918-11-26
997,70201,598,0,1972-02-02
698,81187,853,1,1988-06-30
686,99066,988,0,2007-12-04
890,89255,406,0,1971-08-21
790,93193,331,1,1912-12-27
347,57037,916,0,2002-03-13
300,26254,761,1,1957-11-28
670,39727,468,1,2018-08-27
650,35249,925,1,1919-09-20
255,48431,855,0,2012-04-20
441,59078,219,1,1935-06-11
886,67983,277,1,1947-02-19
110,11970,846,1,2007-05-17
399,2511,717,0,2002-07-25
750,52653,317,0,1923-04-30
614,41761,259,1,1911-04-15
404,50855,981,1,1984-10-29
352,25923,879,1,1971-03-12
115,49811,545,1,1993-07-27
603,51271,748,1,2009-02-07
589,95153,435,1,1993-09-14
998,60389,652,1,1901-05-13
386,77187,933,0,1976-04-04
620,34661,402,0,1901-06-21
123,32933,721,0,2015-07-29
516,33044,792,1,1929-03-22
120,59580,517,1,2015-09-22
649,91795,228,1,1983-09-01
832,65941,528,1,1943-02-17
848,72524,595,0,2004-07-29
848,49446,476,1,1945-12-05
354,95688,358,0,1989-04-25
885,83417,896,1,1927-11-23
912,2304,369,1,1968-01-06
363,39205,526,0,2012-02-21
243,99445,358,0,2016-12-31
902,47041,926,1,1974-03-21
468,70238,370,1,2006-04-01
440,7329,814,1,2017-07-11
853,5277,277,0,1922-12-18
326,20866,492,0,1985-10-28
268,47652,425,1,1916-02-25
493,99654,658,0,1960-03-27
169,90408,530,1,1985-01-17
931,45381,316,0,2015-04-22
354,78163,869,0,2014-08-25
741,86766,317,0,1955-12-20
764,57340,472,0,1931-03-06
212,183,234,1,1918-04-17
542,35762,611,1,2003-09-22
723,1574,292,0,2015-08-25
723,7206,671,1,1951-03-04
256,72174,603,0,1935-10-29
797,31404,546,0,1985-02-20
638,1667,323,0,1904-12-09
592,4785,208,1,2017-05-17
644,62458,573,0,1970-01-15
870,85615,859,0,1957-12-27
778,39541,596,1,1923-11-20
927,13133,855,0,1920-12-02
435,56333,729,1,1949-04-04
968,22970,208,0,1958-02-27
1000,67749,558,0,1977-11-02
211,4735,320,0,1970-07-21
271,76389,859,0,1961-04-22
908,39071,389,1,1948-12-15
411,61494,374,0,1920-11-18
909,47470,939,0,1949-11-10
764,56638,712,1,1922-05-22
831,40491,937,0,1951-11-05
429,83685,501,1,1908-04-09
993,77498,950,1,2012-02-02
681,5535,714,1,1935-06-30
161,94882,957,1,1918-05-19
135,85866,633,1,1930-02-12
357,81030,707,0,1977-05-12
526,29387,796,0,1928-10-28
955,32156,675,0,1908-04-18
707,11237,799,1,1982-05-22
860,37557,746,1,2007-09-22
717,96691,899,1,1934-06-01
439,36835,410,0,1927-01-29
503,65576,859,0,1950-09-26
432,61555,731,1,1915-08-08
940,76515,999,1,1953-01-19
780,96030,202,1,1989-07-12
488,27494,811,1,1971-09-05
681,83841,403,0,1992-02-17
612,50255,647,1,2000-05-27
378,49231,441,1,1997-07-16
781,13425,933,1,1905-10-26
732,71479,542,0,1950-11-09
581,9384,683,1,2012-03-23
891,69852,932,0,1901-03-14
258,25399,889,1,2013-11-15
309,65339,880,0,2015-01-19
987,49645,267,1,1976-10-30
633,25715,616,0,1969-05-25
991,15739,714,1,1943-02-17
995,55080,291,0,1916-04-07
226,98215,964,0,1974-01-12
750,61560,773,0,2007-01-31
589,20629,497,1,1967-11-24
544,20045,653,0,1980-11-03
371,18536,909,1,1903-01-08
838,28052,426,1,1973-08-29
728,37565,553,0,1950-08-12
979,98400,849,0,2018-02-07
761,8511,807,0,1991-12-20
831,72943,687,1,1989-07-27
461,6990,911,1,1953-12-04
659,50121,711,1,1964-03-14
509,66919,550,1,1920-02-26
828,34439,291,0,2016-11-24
588,53253,494,0,1927-05-08
346,67112,477,0,1979-04-28
545,54440,580,0,1961-10-01
400,76194,880,1,1988-02-11
433,56137,720,0,1925-06-11
133,84692,790,0,1930-12-02
218,52031,988,1,1942-04-17
797,67210,539,1,1997-08-07
338,62526,824,0,1980-12-30
833,76308,555,1,1925-11-13
105,74914,424,0,1963-10-20
731,2715,944,0,2018-08-24
110,64216,361,1,1990-05-04
356,77452,324,0,1931-08-19
937,19114,694,1,1983-10-28
304,28437,836,0,1927-10-30
984,67839,453,0,1996-08-11
839,90767,713,0,1976-07-15
356,18276,398,0,1973-07-22
624,17180,325,0,1973-09-09
771,24835,731,0,1905-02-08
575,87664,974,0,1976-06-25
470,71552,777,0,1907-04-27
954,43389,586,0,1983-07-20
478,85537,827,1,2019-09-16
201,79301,986,1,1921-08-14
136,76793,372,0,1908-01-24
624,89827,223,0,2016-03-12
828,62311,947,1,1991-07-04
348,6497,263,1,1973-09-19
928,81233,965,0,1919-08-05
919,79715,944,1,1904-02-02
258,88401,703,1,1980-02-10
133,4111,996,0,1910-07-24
212,73850,648,0,2015-11-02
827,65376,570,1,2000-09-28
310,23381,227,1,2007-12-25
637,14158,749,1,1917-09-18
898,76916,818,0,1922-01-14
629,41952,673,1,1984-10-27
310,35452,254,1,1945-03-06
232,75856,308,0,1983-03-24
570,77571,695,1,1951-07-10
851,6016,495,0,1912-03-25
132,90743,358,0,1952-11-21
198,16789,920,1,1956-07-04
149,79405,767,1,1949-06-19
344,28852,762,0,2013-12-22
865,80784,351,0,1996-08-07
300,10842,905,1,1938-12-29
949,223,324,1,1997-05-23
116,17282,768,0,1958-04-29
516,68933,583,0,2012-04-29
832,35363,999,0,1906-06-10
542,2584,898,1,2018-08-09
344,53238,755,0,2010-10-08
113,30325,749,1,1982-10-15
278,15808,376,1,2018-01-25
717,6431,920,1,1998-09-11
355,55536,337,0,1988-11-15
353,9612,808,0,1946-01-05
613,61453,667,0,2003-08-29
441,25051,404,0,1949-08-17
995,90014,323,0,2007-02-02
133,9872,727,0,2005-10-14
302,73094,673,0,1903-01-06
246,38472,488,0,1921-09-13
801,47899,629,0,1985-08-19
997,77642,649,1,1913-09-04
105,40237,322,0,1991-08-19
299,22553,958,0,1964-11-22
393,32164,220,0,1951-05-13
455,69642,234,0,1984-08-27
459,5925,768,0,2012-01-04
909,64980,760,0,2019-04-29
634,77851,214,0,1907-08-24
672,99909,729,0,1987-05-21
685,56746,551,0,1976-08-20
745,19060,753,0,1996-08-30
186,78186,202,0,1990-05-31
302,93087,847,0,1990-10-18
797,72945,538,1,2015-06-02
817,95661,452,1,1941-12-31
195,15587,977,0,1939-11-12
519,1930,678,0,1915-07-11
181,29532,250,0,1907-12-15
364,31014,786,0,1944-04-04
675,33972,529,0,1914-10-02
385,90261,923,1,1968-05-11
322,27644,340,1,1928-05-25
799,80311,900,0,1920-04-11
461,14534,284,0,1978-03-04
638,21831,527,1,1905-03-27
156,85034,776,0,1956-12-10
148,46809,729,1,2019-11-26
737,27671,988,1,1978-01-05
328,51790,786,1,2018-02-04
224,63439,754,1,1984-08-27
749,13259,937,0,2004-09-15
561,23945,508,1,1923-04-30
904,88225,659,1,1988-11-20
601,87384,994,1,1919-09-14
805,37349,631,0,1998-03-17
821,34367,245,1,1940-06-10
290,51350,563,0,1977-05-20
409,75176,636,0,2011-01-04
198,93925,670,0,1923-09-28
446,47427,578,0,1922-08-28
275,58590,775,0,1951-11-30
280,6334,696,0,1977-08-11
225,94193,373,0,1917-03-13
223,29821,390,0,1971-05-09
112,49056,262,1,1976-06-19
664,63797,328,0,1947-07-31
275,54313,469,1,1971-01-01
200,27750,766,0,1991-10-11
575,49082,540,0,2001-09-07
107,45160,418,1,1920-04-06
222,83953,222,0,1971-08-17
311,49009,459,1,1999-01-20
909,40500,684,0,1994-08-14
455,38011,637,0,1960-06-13
504,41838,431,0,1983-03-25
616,32354,924,0,1969-03-27
710,2754,959,0,1967-03-03
704,15158,480,1,1993-07-15
556,1508,470,0,2016-03-06
130,49570,611,1,2019-12-07
129,89957,236,0,1913-09-23
214,36114,660,1,1955-08-02
230,52887,704,1,1962-08-13
318,2380,935,0,1916-02-22
113,29191,490,1,2015-10-14
140,35209,207,0,1987-03-12
893,30450,544,0,1957-11-17
130,59732,395,1,1983-02-23
827,84377,352,1,1996-10-01
678,52700,822,1,1953-11-09
647,69071,537,1,1942-05-21
286,90536,325,0,1947-01-13
213,48875,770,0,2009-09-21
477,64205,971,0,2010-05-29
614,74417,741,0,1993-01-15
878,32984,377,0,1909-07-30
156,22843,845,1,1925-12-19
822,66569,531,0,1938-11-10
551,63139,893,0,1957-04-22
752,51510,735,1,1937-02-05
954,47412,589,0,2019-02-27
557,15074,847,1,2018-05-31
761,42130,714,1,1980-02-21
411,70983,831,1,1931-08-14
470,90969,321,0,2000-07-20
498,17466,699,1,1949-07-01
599,36067,695,0,1924-06-19
927,21443,397,1,1951-05-29
376,72813,923,0,2007-02-22
518,32456,485,0,1935-01-14
482,54044,871,0,1931-10-10
727,97074,480,0,2013-02-25
361,58042,839,1,1919-01-30
346,1387,434,1,1998-02-25
466,24884,612,0,1957-09-08
728,17577,680,1,1960-06-30
135,33481,564,0,1934-12-15
176,84565,614,0,1900-07-20
827,45863,386,0,1964-10-24
664,11388,640,1,1955-04-29
115,18112,615,0,1924-08-24
555,97794,416,0,1942-03-16
698,69402,836,0,1976-05-08
929,67197,507,0,1900-02-10
665,75157,240,1,1917-10-18
754,94746,792,1,1947-12-09
367,86779,279,1,1975-09-30
378,54578,205,0,2006-08-24
180,20620,655,0,1900-01-26
424,35657,313,0,1954-02-16
234,4645,616,0,1904-06-18
829,76682,984,1,1943-04-24
257,17087,917,1,1926-05-28
702,41292,625,1,1990-06-16
281,54716,202,1,1979-08-31
879,56125,289,0,1906-06-15
435,30758,293,0,1971-04-10
538,23791,442,1,1935-06-05
546,74874,332,0,1944-07-30
724,50799,482,0,1909-09-02
686,3386,825,0,1984-06-02
321,60928,532,1,1930-07-29
851,9480,214,0,1992-04-03
521,27256,630,1,1975-10-22
658,59956,661,0,2002-05-16
491,21640,377,1,1928-02-16
226,25987,246,1,1979-01-03
841,66029,238,1,1918-01-31
783,67866,653,0,1976-07-31
590,71097,634,0,1991-08-04
595,216,568,0,1952-02-24
375,10826,251,0,1977-01-21
290,65097,349,0,2016-03-21
237,28375,522,0,2007-12-12
642,50371,583,0,1966-03-15
344,56925,275,0,1942-12-27
300,37026,420,1,1998-11-25
632,67347,838,1,1974-08-14
802,7143,533,1,1962-09-27
389,17244,996,0,1918-06-24
840,65082,250,0,1910-02-26
969,41561,757,1,1955-08-22
553,55735,593,1,1965-02-01
972,88102,473,1,1977-08-17
883,44253,278,0,2019-03-29
685,45463,841,0,2011-08-16
519,27710,446,1,1908-03-08
943,7729,555,1,2014-07-19
442,13509,475,0,1995-11-27
664,57080,324,0,1915-01-26
949,96393,899,1,1903-11-20
120,85187,493,1,1960-10-19
480,87305,388,1,2001-09-03
702,96840,831,1,1917-01-27
551,52251,869,1,1921-04-19
217,76615,918,1,1970-12-30
574,20279,767,0,2017-05-25
561,65734,613,1,2019-05-10
356,43461,749,1,1912-12-19
919,54103,549,1,1994-06-04
213,13298,976,1,1956-10-10
716,4914,510,0,1925-10-21
388,33629,353,0,1994-06-22
121,83005,963,1,1968-09-19
108,61848,464,0,2007-04-28
774,85205,730,1,1902-08-24
925,20995,453,1,1971-04-07
320,59974,865,0,2016-11-13
553,35485,642,0,1983-12-19
714,60000,985,0,2010-06-17
671,73921,602,0,1910-09-16
622,37335,886,0,1956-08-31
993,24893,476,0,1910-05-10
936,17211,266,0,1962-12-21
